fpr,tpr,threshold
0.06389157792836399,0.34759358288770054,0.7970724456090276
0.06389157792836399,0.35294117647058826,0.7970230003777273
0.06485963213939981,0.35294117647058826,0.7958693518168496
0.06485963213939981,0.36363636363636365,0.7916223467884802
0.06582768635043562,0.36363636363636365,0.7891649701292824
0.06582768635043562,0.3689839572192513,0.7876100984295135
0.06679574056147145,0.3689839572192513,0.7874352880054662
0.06679574056147145,0.37433155080213903,0.7860571990897942
0.06776379477250725,0.37433155080213903,0.7850763520503737
0.06776379477250725,0.40106951871657753,0.7774593558828392
0.06873184898354308,0.40106951871657753,0.7772586162803103
0.06873184898354308,0.4090909090909091,0.7764459126645038
0.0696999031945789,0.4090909090909091,0.7737518192165905
0.0696999031945789,0.4144385026737968,0.7723712053270362
0.07066795740561471,0.4144385026737968,0.7716445395084818
0.07066795740561471,0.42245989304812837,0.7698531869516156
0.07163601161665054,0.42245989304812837,0.7669858812945954
0.07163601161665054,0.42780748663101603,0.7658923988428503
0.07260406582768635,0.42780748663101603,0.765805923020393
0.07260406582768635,0.43315508021390375,0.7612403513375438
0.0755082284607938,0.43315508021390375,0.7604080470826736
0.0755082284607938,0.4385026737967914,0.7601258619305262
0.07744433688286544,0.4385026737967914,0.7596341910318506
0.07744433688286544,0.4411764705882353,0.7581393468067823
0.07841239109390126,0.4411764705882353,0.758001127573587
0.07841239109390126,0.45187165775401067,0.755822276423559
0.07938044530493708,0.45187165775401067,0.7549745693158444
0.07938044530493708,0.47058823529411764,0.751031036060105
0.08615682478218781,0.47058823529411764,0.7435771218418131
0.08615682478218781,0.4786096256684492,0.7420941215812423
0.08712487899322362,0.4786096256684492,0.7413156651046363
0.08712487899322362,0.48128342245989303,0.7408725817622912
0.08809293320425944,0.48128342245989303,0.7398230739368475
0.08809293320425944,0.4893048128342246,0.7381766017480688
0.09196515004840271,0.4893048128342246,0.7352029646458356
0.09196515004840271,0.5080213903743316,0.7321170124646845
0.09486931268151017,0.5080213903743316,0.7318593089695448
0.09486931268151017,0.5267379679144385,0.7249141991608814
0.09583736689254599,0.5267379679144385,0.7245841501361061
0.09583736689254599,0.5294117647058824,0.7243420244306408
0.0968054211035818,0.5294117647058824,0.724068327427782
0.0968054211035818,0.5401069518716578,0.7238270948718537
0.09777347531461762,0.5401069518716578,0.7235080126957356
0.09777347531461762,0.5454545454545454,0.7229334605522921
0.09777347531461762,0.5561497326203209,0.7210917332782129
0.09874152952565343,0.5561497326203209,0.7206000580988486
0.09874152952565343,0.5588235294117647,0.7204188801824788
0.10067763794772508,0.5588235294117647,0.7193020762474678
0.10067763794772508,0.5802139037433155,0.7139122364431311
0.1074540174249758,0.5802139037433155,0.7120101831027014
0.1074540174249758,0.5828877005347594,0.7112945921567402
0.10842207163601161,0.5828877005347594,0.7111198004130292
0.10842207163601161,0.5855614973262032,0.7108454572175167
0.10939012584704744,0.5855614973262032,0.709947692881006
0.10939012584704744,0.5882352941176471,0.7085970919607613
0.1132623426911907,0.5882352941176471,0.7034247957931758
0.1132623426911907,0.5909090909090909,0.7027983610825373
0.11713455953533398,0.5909090909090909,0.6983675129736808
0.11713455953533398,0.5962566844919787,0.6969914135032319
0.12197483059051308,0.5962566844919787,0.6931988654416588
0.12391093901258471,0.5962566844919787,0.6920861870009207
0.12584704743465633,0.5962566844919787,0.690148376104185
0.12584704743465633,0.5989304812834224,0.688533547189064
0.12681510164569215,0.5989304812834224,0.6876364864477782
0.12681510164569215,0.6016042780748663,0.6875585719618447
0.12778315585672798,0.6016042780748663,0.687338971833935
0.12778315585672798,0.6042780748663101,0.6868525958770433
0.1345595353339787,0.6042780748663101,0.6804235453425069
0.1345595353339787,0.606951871657754,0.6802561090778505
0.13649564375605033,0.606951871657754,0.6780097976714738
0.13649564375605033,0.6096256684491979,0.6777021991457192
0.1403678606001936,0.6096256684491979,0.6755985485736337
0.1403678606001936,0.6149732620320856,0.6746747122875992
0.1442400774443369,0.6149732620320856,0.6722379111209086
0.1442400774443369,0.6203208556149733,0.6704573354231358
0.14811229428848016,0.6203208556149733,0.6667442274355199
0.14811229428848016,0.6283422459893048,0.6651015188334125
0.15004840271055178,0.6283422459893048,0.6643376221693685
0.15004840271055178,0.6310160427807486,0.6638554578409513
0.1510164569215876,0.6310160427807486,0.6638377072076851
0.1510164569215876,0.6390374331550802,0.6611835241029942
0.15198451113262343,0.6390374331550802,0.6607157462328846
0.15198451113262343,0.6417112299465241,0.6583401291089137
0.15295256534365925,0.6417112299465241,0.6583294651313913
0.15295256534365925,0.6443850267379679,0.6579566740417839
0.15392061955469508,0.6443850267379679,0.6572983549214849
0.15392061955469508,0.6470588235294118,0.6571565319416814
0.1558567279767667,0.6470588235294118,0.6566288756280683
0.1558567279767667,0.6497326203208557,0.6559570464123002
0.15682478218780252,0.6497326203208557,0.6539057985949794
0.15682478218780252,0.6524064171122995,0.6525158515735188
0.15779283639883834,0.6524064171122995,0.6522441070345436
0.15779283639883834,0.6550802139037433,0.6516534261748793
0.15876089060987417,0.6550802139037433,0.6515404786581644
0.15876089060987417,0.6577540106951871,0.6513851149153239
0.16360116166505323,0.6577540106951871,0.6455819600954741
0.16360116166505323,0.6631016042780749,0.6422566664987197
0.16456921587608905,0.6631016042780749,0.6419167237455449
0.16456921587608905,0.6764705882352942,0.6388338534847082
0.16747337850919652,0.6764705882352942,0.6360543777754427
0.16747337850919652,0.679144385026738,0.6360165009925612
0.18102613746369797,0.679144385026738,0.6247117070683098
0.18102613746369797,0.6818181818181818,0.6239111426204687
0.1829622458857696,0.6818181818181818,0.6225588012929157
0.1829622458857696,0.6844919786096256,0.6223139193497008
0.18489835430784124,0.6844919786096256,0.6210198862429676
0.18489835430784124,0.6871657754010695,0.6206629199547274
0.18586640851887706,0.6871657754010695,0.6204388968751237
0.18586640851887706,0.6898395721925134,0.6195029861079904
0.19070667957405615,0.6898395721925134,0.6181889553787904
0.19070667957405615,0.6925133689839572,0.6163021494977223
0.19167473378509198,0.6925133689839572,0.6152212448126839
0.19167473378509198,0.6951871657754011,0.6146472497120598
0.1936108422071636,0.6951871657754011,0.613351575706943
0.1936108422071636,0.7032085561497327,0.6119389548875215
0.19457889641819942,0.7032085561497327,0.6116599431325394
0.19457889641819942,0.7058823529411765,0.6115010006546064
0.19651500484027107,0.7058823529411765,0.6108123711375995
0.19651500484027107,0.7192513368983957,0.6058442830060672
0.20232333010648595,0.7192513368983957,0.6001224882068644
0.20232333010648595,0.7219251336898396,0.598295429491662
0.20619554695062922,0.7219251336898396,0.5968013893178088
0.20619554695062922,0.7299465240641712,0.5943964644759531
0.20716360116166505,0.7299465240641712,0.5943948341523153
0.20716360116166505,0.732620320855615,0.5936575321602305
0.21297192642787996,0.732620320855615,0.5882630179062817
0.21297192642787996,0.7352941176470589,0.5881046153196993
0.21684414327202323,0.7352941176470589,0.585975610634769
0.21684414327202323,0.7406417112299465,0.5833353003416432
0.21781219748305905,0.7406417112299465,0.5830218244278316
0.2197483059051307,0.7406417112299465,0.5823704776979747
0.2245885769603098,0.7406417112299465,0.5755554237990009
0.2265246853823814,0.7406417112299465,0.5750866924263641
0.2265246853823814,0.7486631016042781,0.5723811648055657
0.22846079380445306,0.7486631016042781,0.5720228511666979
0.22846079380445306,0.7513368983957219,0.5709676500330833
0.23426911907066797,0.7513368983957219,0.5679859149153133
0.2371732817037754,0.7540106951871658,0.567511823819076
0.24007744433688286,0.7540106951871658,0.5653545762073692
0.24007744433688286,0.7566844919786097,0.5651972594906628
0.24298160696999033,0.7566844919786097,0.5639459282103787
0.24298160696999033,0.7620320855614974,0.5617500777985986
0.24394966118102615,0.7620320855614974,0.5613958253829474
0.24394966118102615,0.7647058823529411,0.5610024780390367
0.24491771539206195,0.7647058823529411,0.5600234446587353
0.24491771539206195,0.767379679144385,0.5594868098149617
0.24782187802516942,0.767379679144385,0.5567658851845334
0.24782187802516942,0.7700534759358288,0.556582979650913
0.2526621490803485,0.7700534759358288,0.5510580278141218
0.2526621490803485,0.7727272727272727,0.5489545978423391
0.25943852855759925,0.7727272727272727,0.5431184984925961
0.25943852855759925,0.7754010695187166,0.542338580073927
0.26524685382381413,0.7754010695187166,0.529684196225269
0.2681510164569216,0.7780748663101604,0.5291973568583381
0.27202323330106487,0.7780748663101604,0.5243246561483763
0.27202323330106487,0.7807486631016043,0.5240487840509874
0.2739593417231365,0.7807486631016043,0.5222213498353888
0.27686350435624396,0.7941176470588235,0.521485114555823
0.28170377541142305,0.7941176470588235,0.5181552434644009
0.28170377541142305,0.7967914438502673,0.5169456329811984
0.28751210067763794,0.7967914438502673,0.5121006147104904
0.28751210067763794,0.7994652406417112,0.5103966018181789
0.2884801548886738,0.7994652406417112,0.5094120227303052
0.2884801548886738,0.8021390374331551,0.5088952528807058
0.2942884801548887,0.8021390374331551,0.502585870518366
0.2942884801548887,0.8074866310160428,0.5022513172009473
0.2962245885769603,0.8074866310160428,0.500130911894379
0.2962245885769603,0.8101604278074866,0.49992160678629455
0.30009680542110356,0.8101604278074866,0.49568916710139943
0.30009680542110356,0.8128342245989305,0.4954102677364296
0.3020329138431752,0.8128342245989305,0.4937588962133233
0.3020329138431752,0.8155080213903744,0.4919556719777965
0.31268151016456924,0.8155080213903744,0.47869475516887744
0.31268151016456924,0.8181818181818182,0.4773854511875218
0.31752178121974833,0.8181818181818182,0.47400761006649866
0.31752178121974833,0.820855614973262,0.4714614909644567
0.3194578896418199,0.820855614973262,0.4706652809498042
0.3194578896418199,0.8235294117647058,0.4706151281386386
0.3204259438528558,0.8235294117647058,0.4705278839973901
0.3204259438528558,0.8262032085561497,0.46970574621369465
0.324298160696999,0.8262032085561497,0.4664102175680597
0.324298160696999,0.8288770053475936,0.4648054428005516
0.33204259438528555,0.8288770053475936,0.4559653560256774
0.33204259438528555,0.8315508021390374,0.4549630932261703
0.3436592449177154,0.8315508021390374,0.44151410598429164
0.3436592449177154,0.8368983957219251,0.43845598478869974
0.3494675701839303,0.8368983957219251,0.4344695228685232
0.3494675701839303,0.839572192513369,0.43369368609235326
0.3504356243949661,0.839572192513369,0.43358921058453737
0.3504356243949661,0.8422459893048129,0.4330130834022693
0.3514036786060019,0.8422459893048129,0.4327888287917453
0.3514036786060019,0.8449197860962567,0.42928183284992194
0.3591481122942885,0.8449197860962567,0.4232626337763915
0.3591481122942885,0.8475935828877005,0.42286349590857797
0.36302032913843174,0.8475935828877005,0.4171870264345684
0.36302032913843174,0.8529411764705882,0.41664467848406844
0.36689254598257504,0.8529411764705882,0.4130198060710313
0.36689254598257504,0.8556149732620321,0.4101145371197255
0.3727008712487899,0.8556149732620321,0.40069167173151593
0.3727008712487899,0.8582887700534759,0.4002520858795004
0.37947725072604066,0.8582887700534759,0.3943549065013299
0.3814133591481123,0.8582887700534759,0.39274519976503774
0.3862536302032914,0.8582887700534759,0.38751862504419776
0.3862536302032914,0.8609625668449198,0.38582674434163516
0.38818973862536305,0.8609625668449198,0.3850855365163559
0.38818973862536305,0.8636363636363636,0.38277866107838227
0.3920619554695063,0.8636363636363636,0.3819391274104104
0.3920619554695063,0.8663101604278075,0.38131485825436207
0.39303000968054214,0.8663101604278075,0.38020757342440237
0.39303000968054214,0.8770053475935828,0.3780393243561118
0.40077444336882867,0.8770053475935828,0.3720498765170645
0.40077444336882867,0.8823529411764706,0.3711223543744312
0.40174249757986447,0.8823529411764706,0.37064268820216933
0.40174249757986447,0.8850267379679144,0.36946885574097704
0.40561471442400776,0.8850267379679144,0.36596199468156804
0.40561471442400776,0.8877005347593583,0.3651846505443681
0.40658276863504356,0.8877005347593583,0.36330951223081437
0.40658276863504356,0.8903743315508021,0.35798355206430454
0.4085188770571152,0.8903743315508021,0.356963594423236
0.4085188770571152,0.893048128342246,0.3568181167529596
0.41045498547918685,0.893048128342246,0.35426736506834366
0.41045498547918685,0.8957219251336899,0.35251779139425415
0.4230396902226525,0.8957219251336899,0.3433747810235029
0.4230396902226525,0.9010695187165776,0.34215000018214625
0.4317521781219748,0.9010695187165776,0.3321647757359723
0.4317521781219748,0.9037433155080213,0.3293095700709033
0.43368828654404645,0.9037433155080213,0.32625792585859886
0.4356243949661181,0.9037433155080213,0.32579051981816787
0.4356243949661181,0.9064171122994652,0.3240315795641845
0.4365924491771539,0.9064171122994652,0.32310370509223324
0.4365924491771539,0.9090909090909091,0.32186102282642987
0.441432720232333,0.9090909090909091,0.31635505772587236
0.441432720232333,0.9117647058823529,0.31627359908619956
0.44724104549854793,0.9117647058823529,0.31002333945445604
0.44724104549854793,0.9144385026737968,0.3099145905461914
0.452081316553727,0.9144385026737968,0.3005768454876843
0.452081316553727,0.9171122994652406,0.2997527279162111
0.45982575024201355,0.9171122994652406,0.2909341780887724
0.45982575024201355,0.9197860962566845,0.2908862126390096
0.4675701839303001,0.9197860962566845,0.28714570897599434
0.4675701839303001,0.9224598930481284,0.28683029923808756
0.48112294288480156,0.9224598930481284,0.2713178099353308
0.48112294288480156,0.9251336898395722,0.2713036640763814
0.48693126815101645,0.9251336898395722,0.266121286832433
0.48693126815101645,0.9278074866310161,0.2657911065353777
0.49177153920619554,0.9278074866310161,0.2628648856984263
0.49177153920619554,0.9331550802139037,0.2588653054105745
0.4937076476282672,0.9331550802139037,0.25745807008739885
0.4937076476282672,0.9358288770053476,0.2570055773398098
0.5062923523717329,0.9358288770053476,0.24318249320837018
0.5062923523717329,0.9385026737967914,0.2431418410739114
0.5072604065827686,0.9385026737967914,0.24314178519285723
0.5072604065827686,0.9411764705882353,0.24287510900694023
0.5179090029041626,0.9411764705882353,0.23408729641877962
0.5179090029041626,0.946524064171123,0.23276494503664658
0.5285575992255567,0.946524064171123,0.2254696941959924
0.5285575992255567,0.9491978609625669,0.22498976897561287
0.5430784123910939,0.9491978609625669,0.2092143237446934
0.5430784123910939,0.9518716577540107,0.20886092821863528
0.5498547918683446,0.9518716577540107,0.20497634428756106
0.5498547918683446,0.9545454545454546,0.20353418043623256
0.5653436592449177,0.9545454545454546,0.19054616042752712
0.5653436592449177,0.9572192513368984,0.19025857668783722
0.569215876089061,0.9572192513368984,0.18737057807574617
0.569215876089061,0.9598930481283422,0.18684382469114527
0.5818005808325266,0.9598930481283422,0.1788237798728177
0.5818005808325266,0.9625668449197861,0.1784481678246112
0.601161665053243,0.9625668449197861,0.16533146542612032
0.601161665053243,0.9652406417112299,0.16517950463522857
0.6040658276863504,0.9652406417112299,0.1634082981167907
0.6040658276863504,0.9679144385026738,0.16338815505903967
0.6098741529525653,0.9679144385026738,0.15800052697198955
0.6098741529525653,0.9705882352941176,0.1568878544570319
0.6137463697967086,0.9705882352941176,0.15242269400375216
0.6137463697967086,0.9732620320855615,0.1516820361290242
0.6292352371732817,0.9732620320855615,0.13868324674872384
0.6292352371732817,0.9759358288770054,0.13771630348675548
0.6640851887705711,0.9759358288770054,0.11165840577649054
0.6640851887705711,0.9786096256684492,0.10991782848123054
0.6669893514036787,0.9786096256684492,0.10869651852433676
0.6669893514036787,0.9812834224598931,0.10804534281455726
0.675701839303001,0.9812834224598931,0.10240728891371838
0.675701839303001,0.9866310160427807,0.10196010686189222
0.7512100677637947,0.9866310160427807,0.06380100488640368
0.7512100677637947,0.9893048128342246,0.06370421695723291
0.7628267182962246,0.9893048128342246,0.06172417002448728
0.7628267182962246,0.9919786096256684,0.06159931334509982
0.7812197483059051,0.9919786096256684,0.05799694220535659
0.7812197483059051,0.9946524064171123,0.057460857515549156
0.8238141335914811,0.9946524064171123,0.05152504784238105
0.8238141335914811,0.9973262032085561,0.05113856276703359
0.8402710551790901,0.9973262032085561,0.0469876694050291
0.8402710551790901,1.0,0.04673947713726007
0.9409486931268151,1.0,0.02995358406853869
0.9428848015488868,1.0,0.029846958774516246
0.9699903194578896,1.0,0.022042389610464626
0.9719264278799613,1.0,0.021855541951978728
0.9864472410454985,1.0,0.017700067153352043
0.9883833494675702,1.0,0.01769543850977742
1.0,1.0,0.014612512942442488
